sku,name,brand,old_price,new_price,rating,image,url
PR354HL1KKHI4NAFAMZ,Robot Pétrin  - 5 Litres - 1200 Watts  - Pc-Km 1197- Gris,Proficook,0,"26,600 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/0143/1.jpg?5826,/robot-petrin-5-litres-1200-watts-pc-km-1197-gris-proficook-mpg29493.html
MO534OT02T4NWNAFAMZ,Hachoir Mult- Moulinette  Xxl 3En1- 800 Ml -At718A10- Bronze/Noir,Moulinex,0,"7,200 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/7183/1.jpg?1385,/moulinex-hachoir-mult-moulinette-xxl-3en1-800-ml-at718a10-bronzenoir-381740.html
RO536HA0HUUWGNAFAMZ,Aspirateur Sans Sac - Silence Force Cyclonic - Ro7212Ea - 1 Accessoire - 550W - Gris/Vert,Rowenta,"34,800 DA","26,550 DA",4.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/9932/1.jpg?2909,/rowenta-aspirateur-sans-sac-silence-force-cyclonic-ro7212ea-1-accessoire-550w-grisvert-239992.html
BI674HL04IT6SNAFAMZ,"Aspirateur Redresseur Power Force Helix Turbo, 1100 W,  -2110- Noir-Rouge",Bissell,"23,800 DA","23,000 DA",4.2,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/5961/1.jpg?7138,/bissell-aspirateur-redresseur-power-force-helix-turbo-1100-w-2110-noir-rouge-169570.html
HU542HA0ZDWKKNAFAMZ,Humidificateur Diffuseur D'Huile Essentielle Anti Odeur Led Rose,Humidifiers,"3,500 DA","3,395 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/4353/1.jpg?1786,/humidifiers-humidificateur-diffuseur-dhuile-essentielle-anti-odeur-led-rose-353495.html
CL247HA00ER3GNAFAMZ,Cafetière Machine À Café À Filtre Lavable - Ka - 3356 - Noir,Clatronic,0,"2,830 DA",3.9,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/6883/1.jpg?9686,/cafetiere-machine-a-cafe-a-filtre-lavable-ka-3356-noir-clatronic-mpg20463.html
CL247HA1GGS7WNAFAMZ,Grill Viande Et Panini - Mg 3519 - Noir/Inox,Clatronic,"6,500 DA","5,800 DA",3.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/1231/1.jpg?0705,/clatronic-grill-viande-et-panini-mg-3519-noirinox-132188.html
MO534HL0JCP90NAFAMZ,Blender - Genuine - LM240B25 - 500W - Bol Plastique - Blanc,Moulinex,0,"6,200 DA",3.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/5053/1.jpg?3128,/blender-genuine-lm240b25-500w-bol-plastique-blanc-moulinex-mpg21507.html
AD322HA1CZMZ0NAFAMZ,Aérotherme - Rideau D'Air Ad 7714 Adler,Adler,0,"13,500 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/2843/1.jpg?4069,/adler-aerotherme-rideau-dair-ad-7714-adler-348228.html
MO534HA1DDS5KNAFAMZ,Extracteur De Jus  Power Juice -Zu550A10- Noir,Moulinex,"38,170 DA","28,400 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/9442/1.jpg?5402,/moulinex-extracteur-de-jus-power-juice-zu550a10-noir-244928.html
KE482HA0SND0GNAFAMZ,"Robot Pétrin -  KVL8300S - 6,7 L - 1700W - Argent",Kenwood,0,"98,999 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/1192/1.jpg?3590,/kenwood-robot-petrin-kvl8300s-67-l-1700w-argent-291184.html
TE535HL011XW8NAFAMZ,Grille Viande/Presse Multifonctions - Inicio Gc242D12 - 2000 W - Gris,Tefal,0,"13,890 DA",4.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/7702/1.jpg?9288,/grille-viandepresse-multifonctions-inicio-gc242d12-2000-w-gris-tefal-mpg9261.html
ZA182HA0VRVXSNAFAMZ,Boite À Manger Avec Plat En Acier Inoxydable - Lunch Box - Rose,Sans Marque,0,"1,990 DA",3.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/3692/1.jpg?2065,/sans-marque-boite-a-manger-avec-plat-en-acier-inoxydable-lunch-box-rose-296335.html
LG178HA17QNQCNAFAMZ,Réfrigérateur – GCB22FTLFL – Silver,LG,0,"269,900 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/4673/1.jpg?2922,/lg-refrigerateur-gcb22ftlfl-silver-376437.html
MU428HA100QEONAFAMZ,Panineuse 750 Watts -MS-SW102,Multismart,0,"2,900 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/5004/1.jpg?0146,/multismart-panineuse-750-watts-ms-sw102-400506.html
SA050HL1LVQNSNAFAMZ,Bouilloire Electrique Inox - Gris,Sans Marque,0,"2,000 DA",3.6,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/219/1.jpg?8923,/bouilloire-electrique-inox-gris-sans-marque-mpg651.html
BO536HA0L8WHWNAFAMZ,Mixeur Plongean Maxomixx Ms8Cm6160 1000 Watts_ Noir-Argent,Bosch,0,"17,500 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/6873/1.jpg?1207,/bosch-mixeur-plongean-maxomixx-ms8cm6160-1000-watts-noir-argent-378653.html
MO534HA15EF8WNAFAMZ,Hachoir et Mixeur 0.6 Litre - 700 Watt - Blanc,Moulinex,0,"9,790 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/5372/1.jpg?8744,/hachoir-et-mixeur-0.6-litre-700-watt-blanc-moulinex-mpg24828.html
SA050HA0MQ4GWNAFAMZ,Mini Machine A Coudre Portative Très Pratique,Sans Marque,0,950 DA,0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/1704/1.jpg?6394,/mini-machine-a-coudre-portative-tres-pratique-sans-marque-mpg30669.html
MO534HA0XVDLWNAFAMZ,Mixeur À Main Infinity Force Ultimate 4 En 1 1000 W Dd87Kd10,Moulinex,0,"12,500 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/8913/1.jpg?5109,/moulinex-mixeur-a-main-infinity-force-ultimate-4-en-1-1000-w-dd87kd10-319865.html
RO736HA03DWCKNAFAMZ,Machine A Café Electrique Avec Minuterie Programmable 1.25L Cfp10-Blanc,Robuste,0,"7,500 DA",3.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/6873/1.jpg?1147,/machine-a-cafe-electrique-avec-minuterie-programmable-1.25l-cfp10-blanc-robuste-mpg27583.html
CO936IP0GCNL8NAFAMZ,Lot 2X Détecteur De Gaz Monoxyde De Carbone - Md-Dc0-9072 - Blanc,Cobra Electronics,0,"1,750 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/4643/1.jpg?7708,/cobra-electronics-lot-2x-detecteur-de-gaz-monoxyde-de-carbone-md-dc0-9072-blanc-346472.html
HY916HL096ZA0NAFAMZ,Anti-Humidité Pour Machine À Laver Et Appareil Ménager Et Meuble (4 Patins) - Blanc,Sans Marque,0,860 DA,4.7,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/4422/1.jpg?3167,/anti-vibrations-pour-machine-a-laver-4-patins-blanc-hyderon-mpg17610.html
SO500HA021GG0NAFAMZ,"Rase Peluches Nettoyant Pour Textiles, 2 W, Violet",Solac,0,"2,750 DA",3.7,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/4272/1.jpg?4742,/rase-peluches-nettoyant-pour-textiles-2-w-violet-solac-mpg28778.html
SO672HL1GH718NAFAMZ,"Defroisseur A Vapeur Portable 1400 W - SGS- 319 - Noir, Rose & Blanc",Sonashi,0,"5,990 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/1423/1.jpg?3265,/defroisseur-a-vapeur-portable-1400-w-sgs-319-noir-rose-blanc-sonashi-mpg16454.html
KA919HL11S7QWNAFAMZ,"Pack Nettoyeur Haute Pression  K2 Universal- 110 Bar - Jaune+Canon À Mousse 0,3L -Gris",Karcher,0,"17,380 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/4622/1.jpg?3790,/karcher-pack-nettoyeur-haute-pression-k2-universal-110-bar-jaunecanon-a-mousse-03l-gris-226436.html
SO672HA1N1Y6KNAFAMZ,Machine A Café Expresso Multi Fonction 3 En 1 Scm-4969 - Noir,Sonashi,0,"20,900 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/1883/1.jpg?2346,/machine-a-cafe-expresso-multi-fonction-3-en-1-scm-4969-noir-sonashi-mpg26694.html
RO736OT0WT3G0NAFAMZ,Panineuse & Grill - Gv-900 - Inox,Robuste,0,"3,800 DA",4.1,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/1052/1.jpg?7119,/panineuse-grill-gv-900-inox-robuste-mpg16813.html
CL247HL03ZKD4NAFAMZ,Robot Pétrin - 5 L - 1000W  Km-3709 - Rouge/Argent,Clatronic,"17,900 DA","15,599 DA",4.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/6982/1.jpg?6264,/robot-petrin-5-l-1000w-km-3709-rougeargent-clatronic-mpg11679.html
SA050HA0ELZHSNAFAMZ,"Humidificateur D'Air Sans Fil, Usb, Diffuseur D'Arôme, Avec Lampe D'Aromathérapie De 7 Couleurs Romantique, Pour La Maison",Sans Marque,0,"2,690 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/5404/1.jpg?0567,/sans-marque-humidificateur-dair-sans-fil-usb-diffuseur-darome-avec-lampe-daromatherapie-de-7-couleurs-romantique-pour-la-maison-404542.html
TE898HL1AHWYGNAFAMZ,Aspirateur Balai Sans Fil 22.2V Lithium - 2En1 - Tab-315 Noir,Techwood,"19,999 DA","15,390 DA",4.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/0982/1.jpg?8305,/aspirateur-balai-sans-fil-22.2v-lithium-2en1-tab-315-noir-techwood-mpg20701.html
AR506HA070GW0NAFAMZ,Four Encastré 71L Fi5 851 C Ix A,Ariston,"135,000 DA","108,000 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/7792/1.jpg?7524,/ariston-four-encastre-71l-fi5-851-c-ix-a-297711.html
TH050HA05PMXKNAFAMZ,Boîte À Repas Electrique Et Chauffe-Plats - Blanc/Jaune,Sans Marque,0,"1,690 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/5942/1.jpg?3303,/sans-marque-boite-a-repas-electrique-et-chauffe-plats-blancjaune-249590.html
BR342HA1CIRPWNAFAMZ,Machine à laver Ecosmart 13 Kg - Gris,IRIS,"47,000 DA","44,000 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/4973/2.jpg?0183,/iris-machine-a-laver-ecosmart-13-kg-gris-379418.html
SO764HA098ZVWNAFAMZ,Moulin Electrique À Café & Épices - Capacité 100 Grammes - 300 W - Sf 3527 -Noir,Sonifer,0,"3,482 DA",3.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/5363/1.jpg?1128,/sonifer-moulin-electrique-a-cafe-epices-capacite-100-grammes-300-w-sf-3527-noir-363551.html
BO888OT0IF2IWNAFAMZ,"Bouilloire Electrique En Verre Sans Fil - 1,7 L - 2200 W - Wks 6032 - Noir/Gris",Bomann,0,"4,780 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/9362/1.jpg?9282,/bomann-bouilloire-electrique-en-verre-sans-fil-17-l-2200-w-wks-6032-noirgris-263903.html
MA803HL0R9554NAFAMZ,Mini Machine A Coudre 4 En 1 - Blanc,Machine,0,"4,900 DA",4.1,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/7762/1.jpg?9702,/mini-machine-a-coudre-4-en-1-blanc-machine-mpg14613.html
WH691HL0Y2ALSNAFAMZ,Lunch Box Porte Manger- 3 Compartiments - Blue_Vert,Sans Marque,"1,499 DA",999 DA,3.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/214/1.jpg?3148,/lunch-box-3-compartiments-vert-generic-mpg21193.html
MA863ST0VLFRGNAFAMZ,"Lisseur à Cheveux professionnel 950F, Fer à Lisser plaque en céramique MC 2090",Mac Styler,0,"4,200 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/0683/1.jpg?3428,/lisseur-a-cheveux-professionnel-950f-fer-a-lisser-plaque-en-ceramique-mc-2090-mac-styler-mpg27455.html
JY198HA18AGP0NAFAMZ,Mini Machine à Coudre avec Table d'extension SM-202A,Jysm,0,"4,490 DA",2.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/3913/1.jpg?1025,/jysm-mini-machine-a-coudre-avec-table-dextension-sm-202a-319347.html
CL247HA1J493ONAFAMZ,Batteur et pied mixeur - Hm 3524 - Blanc,Clatronic,"5,100 DA","4,790 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/5773/2.jpg?9441,/clatronic-batteur-et-pied-mixeur-hm-3524-blanc-377529.html
SE897HL0APYAGNAFAMZ,Friteuse FF162100 - 1.2 Kg - Blanc,Seb,0,"11,500 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/007/1.jpg?7484,/seb-friteuse-ff162100-1.2-kg-blanc-70081.html
FO641HA1GM9WKNAFAMZ,Tabouna ( Réchaud À Gaz )- Ca-Gb13- Noir,Fokker,0,"9,000 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/3793/1.jpg?2205,/tabouna-rechaud-a-gaz-ca-gb13-noir-fokker-mpg28417.html
TE898HA0D6K9CNAFAMZ,Raclette & Crêpiere 6 Personnes-Tra 61C -800W - Violet,Techwood,0,"6,170 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/1412/1.jpg?9867,/raclette-crepiere-6-personnes-tra-61c-800w-violet-techwood-mpg14375.html
MO534HL1B8YSSNAFAMZ,Robot   Multifonction Double Force Mlx-31 Fonction- Fp825E10 - Gris Souris,Moulinex,0,"25,990 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/3603/1.jpg?7704,/moulinex-robot-multifonction-double-force-mlx-31-fonction-fp825e10-gris-souris-306397.html
MO534HA0H3SIONAFAMZ,Mixeur Plongeant Easychef - 450 W - Blanc,Moulinex,0,"5,550 DA",4.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/7304/1.jpg?5849,/mixeur-plongeant-easychef-450w-blanc-moulinex-mpg14467.html
CA889HL1LI78KNAFAMZ,Défroisseur Vapeur A Main (Access 'Steam + ) -  DT81000C0 -    Bleu-Blanc,Calor,0,"13,990 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/5873/1.jpg?0306,/calor-defroisseur-vapeur-a-main-access-steam-dt81000c0-bleu-blanc-378569.html
CO232EL0O3EB8NAFAMZ,Lave vaisselle 12 couverts - CLV-LM120 - Blanc,Condor,"66,000 DA","63,000 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/4693/1.jpg?2917,/condor-lave-vaisselle-12-couverts-clv-lm120-blanc-396404.html
SA050HA121LV4NAFAMZ,Hachoir Electrique Fruits Et Légumes - Argent,Sans Marque,0,"2,740 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/9004/1.jpg?1946,/sans-marque-hachoir-electrique-fruits-et-legumes-argent-400936.html
SO672HA11V354NAFAMZ,Blender Robot 3En1 Multifonction 1.5L Sb145 Noir,Sonashi,"7,500 DA","5,500 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/5962/1.jpg?1323,/blender-robot-3en1-multifonction-1.5l-sb145-noir-sonashi-mpg19054.html
SO500OT0UDIO0NAFAMZ,"Machine À Expresso,20 Bar, 1,5 L, 1050 W, Arrêt Automatique, Double Crème Inox Noir",Solac,0,"32,000 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/0192/1.jpg?9318,/machine-a-expresso20-bar-15-l-1050-w-arret-automatique-double-creme-inox-noir-solac-mpg16436.html
CA508HA0HJB30NAFAMZ,Cafetiere Camry Cr 4406 -Noir.,Camry,"8,450 DA","6,900 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/4543/1.jpg?8571,/camry-cafetiere-camry-cr-4406-noir.-345492.html
SA050HA01MOVWNAFAMZ,Mini Fer A Repasser Portable -Vert,Sans Marque,0,"1,900 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/7383/1.jpg?9091,/mini-fer-a-repasser-portable-vert-sans-marque-mpg28105.html
BR931HA06OVJ0NAFAMZ,Batteur Électrique À 5 Vitesse 600W,Dessini,0,"3,470 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/2383/1.jpg?4589,/dessini-batteur-electrique-a-5-vitesse-600w-383211.html
CA889HL0HEDM4NAFAMZ,Défroisseur Vapeur À Main Access Steam Minute - Dr7006C0- Blanc/ Noir,Calor,"13,000 DA","10,880 DA",3.4,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/2243/1.jpg?5346,/defroisseur-vapeur-a-main-dr7000c0-blancbleu-calor-mpg11014.html
TE898HL1C6CVSNAFAMZ,Aspirateur Balai - 2 En 1 - 600W - TAS Noir/ Bleu,Techwood,0,"11,000 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/9182/1.jpg?1152,/aspirateur-balai-2-en-1-600w-tas-9060-noir-bleu-techwood-mpg20109.html
SO764HA03LDK8NAFAMZ,Bras Mixeur Lame En Acier Inoxydable - 1 Vitesse - 200 Watts - Blanc,Sonifer,0,"2,134 DA",3.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/0362/1.jpg?3101,/bras-mixeur-lame-en-acier-inoxydable-1-vitesse-200-watts-blanc-sonifer-mpg28796.html
CL247HA1IIYQSNAFAMZ,Boite À Déjeuner Chauffante Électrique 220V - Lb 3719-Blanc/ Orange.,Clatronic,0,"2,980 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/5841/1.jpg?3492,/boite-a-dejeuner-chauffante-electrique-220v-lb-3719-blanc-orange.-clatronic-mpg9893.html
SH526OT0LH5ESNAFAMZ,Blender Pour Smoothie Portable - Shake N Take 3,Sans Marque,0,"1,799 DA",3.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/0721/1.jpg?1507,/blender-pour-smoothie-portable-shake-n-take-3-bleu-sans-marque-mpg9281.html
SI888HL17FHHSNAFAMZ,Machine A Paninis - SSM-2513 - Noir,Sinbo,0,"3,450 DA",3.6,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/946/1.jpg?7484,/machine-a-paninis-ssm-2513-noir-sinbo-mpg1516.html
SA050HL1N7QIKNAFAMZ,Humidificateur - Purificateur D'Air - 1.3L - Blanc,Sans Marque,"5,500 DA","3,800 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/4583/1.jpg?9807,/sans-marque-humidificateur-purificateur-dair-1.3l-blanc-385499.html
SO764HA1M2K6ONAFAMZ,Moulin Electrique À Café & Epices - Capacité 80 Gr - 160 Watts - Noir,Sonifer,0,"2,800 DA",4.9,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/5372/1.jpg?8083,/moulin-electrique-a-cafe-epices-capacite-80-gr-160-watts-noir-sonifer-mpg28182.html
GA278HA1IF70ONAFAMZ,Cafetière Italienne Mini Express 2 Tasses En Aluminium-Noir,Gat,0,"3,400 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/4082/1.jpg?3404,/gat-cafetiere-italienne-mini-express-2-tasses-en-aluminium-noir-280419.html
SO672HA0F9X80NAFAMZ,Presse Panini Et Barbecue 4 Faces 1200W Sgt-874 - Blanc,Sonashi,0,"5,970 DA",4.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/6572/1.jpg?6706,/presse-panini-et-barbecue-4-faces-1200w-sgt-874-blanc-sonashi-mpg26708.html
SA050HA0J7O00NAFAMZ,"Moulin À Café Portable , Manuel, Multifonction, En Métal, Broyeur De Grains",Sans Marque,0,"1,300 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/2704/1.jpg?6402,/sans-marque-moulin-a-cafe-portable-manuel-multifonction-en-metal-broyeur-de-grains-407223.html
RO536HA024O9GNAFAMZ,Centrale Vapeur Easy Steam - 2200W -Vr7041F0 - Blanc,Rowenta,"21,000 DA","18,400 DA",4.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/5773/1.jpg?9300,/rowenta-centrale-vapeur-easy-steam-2200w-vr7041f0-blanc-377530.html
SE858HA0L8OS4NAFAMZ,"Crêpière Électrique 1200W ,Appareil À Crêpes Plaque Antiadhésive Spatule Râteau Sans Bpa Température Réglable.",Seifona,0,"3,890 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/6773/1.jpg?9086,/seifona-crepiere-electrique-1200w-appareil-a-crepes-plaque-antiadhesive-spatule-rateau-sans-bpa-temperature-reglable.-377653.html
TA770HA0QCLUGNAFAMZ,POP 'N' CORN Machine à popcorn,Taurus,0,"6,300 DA",4.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/2582/1.jpg?3027,/taurus-pop-n-corn-machine-a-popcorn-285244.html
BR734HA0EWXPGNAFAMZ,"Refroidisseur D'Air Et Ventilateur, 3 En 1, 7 Couleurs Led Pour Bureau, (Blanc)",Best,0,"3,696 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/0513/1.jpg?5127,/refroidisseur-dair-et-ventilateur-3-en-1-7-couleurs-led-pour-bureau-blanc-best-mpg22679.html
SO764HA1JZISONAFAMZ,Bras Mixeur - 200 Watts - Blanc,Sonifer,0,"2,140 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/0362/1.jpg?2858,/sonifer-bras-mixeur-200-watts-blanc-263049.html
KE207ST0CACM4NAFAMZ,"Lisseur Pour Cheveux, Fer À Lisser 220°C, Km-2168",Kemei,0,"1,400 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/6383/1.jpg?3507,/kemei-lisseur-pour-cheveux-fer-a-lisser-220c-km-2168-383602.html
MO534HL0JNWKGNAFAMZ,Mini Hachoir Moulinette - DJ305110 - Blanc,Moulinex,"5,290 DA","4,990 DA",4.5,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/028/1.jpg?0744,/mini-hachoir-moulinette-dj305110-blanc-moulinex-mpg24830.html
SO764HA0U8RG4NAFAMZ,Bras mixeur 3 En 1 Multifonction 3 En 1 - 2 Vitesses - 400 W,Sonifer,0,"4,220 DA",5.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/7973/1.jpg?2245,/sonifer-bras-mixeur-3-en-1-multifonction-3-en-1-2-vitesses-400-w-379705.html
SA050HA0MJWPCNAFAMZ,"Mélangeur Portable, Coupe De Jus De Smoothie, Mini Mixeur - 4/6 Lames, Voyage Rechargeable Usb Rose",Sans Marque,0,"1,300 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/8804/1.jpg?1410,/sans-marque-melangeur-portable-coupe-de-jus-de-smoothie-mini-mixeur-46-lames-voyage-rechargeable-usb-rose-408873.html
NE255HA0YGT7ONAFAMZ,Expresso Magimix Machine À Café 11318 Citiz Milk Chrome,Nespresso,0,"48,900 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/8913/1.jpg?0565,/nespresso-expresso-magimix-machine-a-cafe-11318-citiz-milk-chrome-319875.html
CL247HA10HQZGNAFAMZ,Gaufrier 800W CLATRONIC WA 3606,Clatronic,0,"5,400 DA",3.7,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/2943/1.jpg?7365,/clatronic-gaufrier-800w-clatronic-wa-3606-349216.html
BO536HA0NRTHONAFAMZ,Moulin A Cafe 180W-75G-Blnc,Bosch,0,"4,900 DA",4.7,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/9291/1.jpg?3502,/moulin-a-cafe-180w-75g-blnc-bosch-mpg16009.html
BR558HL045GH8NAFAMZ,Robot Pétrin Avec Pignon Métallique -  6.2 L - 1300 W - Beige,Bergmann,"25,999 DA","19,999 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/9731/1.jpg?2724,/bergmann-robot-petrin-avec-pignon-metallique-6.2-l-1300-w-beige-137960.html
SA050HA091Y10NAFAMZ,"Batteur À Oeufs Gâteau Électrique,Usb -900Ml",Sans Marque,0,"1,600 DA",4.8,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/2073/1.jpg?4289,/batteur-a-oeufs-gateau-electriqueusb-900ml-sans-marque-mpg27691.html
SA024EL068E5WNAFAMZ,Machine à laver 13 kg - WA13T5260BY/BS - Gris,Samsung,"66,990 DA","60,500 DA",0.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/4693/2.jpg?1984,/samsung-machine-a-laver-13-kg-wa13t5260bybs-gris-396401.html
CL247HA0JGENSNAFAMZ,Mousseur À Lait Clatronic – Ms 3693,Clatronic,0,"7,680 DA",4.3,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/6782/1.jpg?1644,/mousseur-a-lait-clatronic-ms-3693-clatronic-mpg20210.html
SA024EL1B95QSNAFAMZ,Lave vaisselle - DW60M5050FW/FH - Blanc,Samsung,"137,900 DA","125,500 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/3693/2.jpg?0547,/samsung-lave-vaisselle-dw60m5050fwfh-blanc-396397.html
RO736HL0EZQPKNAFAMZ,Friteuse Electrique-- 900W - Argent/ Noir,Robuste,0,"5,850 DA",3.7,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/1822/1.jpg?7129,/robuste-friteuse-electrique-900w-argent-noir-228152.html
BO888HL0TRS6KNAFAMZ,Aspirateur A Main - Sans Fil - -Aks 713cb- Noir,Bomann,0,"6,800 DA",4.0,https://dz.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/0051/1.jpg?9165,/aspirateur-a-main-sans-fil-aks-713cb-bomann-mpg9608.html
